Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"46489","2019-03-01 20:09:29","0","75","<machine-learning><pca>","2",""
"46491","2019-03-01 20:43:03","14","10877","<keras><lstm>","2","5"
"46492","2019-03-01 20:50:38","1","79","<machine-learning><cnn>","1",""
"46493","2019-03-01 20:57:56","0","56","<deep-learning><recommender-system><word2vec><similarity>","1",""
"46494","2019-03-01 20:59:04","0","87","<classification>","3",""
"46500","2019-03-01 22:32:36","1","22","<clustering><recommender-system>","0","0"
"46501","2019-03-01 23:01:26","2","35","<machine-learning><dataset><machine-learning-model><audio-recognition>","1",""
"46507","2019-03-02 05:58:05","3","509","<lstm>","1","2"
"46508","2019-03-02 06:33:53","1","154","<gan>","1",""
"46510","2019-03-02 07:53:51","1","42","<clustering><text-mining><anomaly-detection>","0",""
"46514","2019-03-02 10:05:54","1","2172","<machine-learning><data-mining><svm><logistic-regression><multiclass-classification>","1",""
"46515","2019-03-02 10:25:00","1","11","<lstm>","0","1"
"57338","2019-08-09 23:43:52","1","998","<categorical-data><class-imbalance><smotenc>","1",""
"57341","2019-08-10 06:48:49","0","45","<machine-learning><regression>","1",""
"57342","2019-08-10 08:20:48","0","102","<python><classification><svm>","1",""
"57343","2019-08-10 08:33:00","2","332","<scikit-learn><distance><k-nn>","1","0"
"57346","2019-08-10 08:53:31","0","44","<r><sql>","1",""
"57347","2019-08-10 09:47:47","1","33","<machine-learning><data-mining>","1",""
"57353","2019-08-10 12:33:34","0","181","<python><neural-network><scikit-learn><mlp>","1",""
"57357","2019-08-10 13:40:05","2","45","<regularization>","1",""
"57364","2019-08-10 19:32:02","1","25","<keras><nlp><optimization>","1",""
"57366","2019-08-10 21:55:46","2","165","<explainable-ai><shap>","1","3"
"57367","2019-08-10 22:24:49","3","286","<classification><research>","5","1"
"57368","2019-08-11 00:17:29","1","66","<classification>","1",""
"57371","2019-08-11 02:38:59","2","131","<machine-learning><python><feature-selection><random-forest><dimensionality-reduction>","2",""
"57374","2019-08-11 10:44:10","2","173","<cnn><image>","0",""
"57378","2019-08-11 13:47:54","1","137","<machine-learning><python><scikit-learn><random-forest><grid-search>","2",""
"57393","2019-08-11 18:09:20","1","134","<python><numpy>","1",""
"57396","2019-08-11 19:21:51","1","21","<rnn><loss-function><backpropagation>","0",""
"57398","2019-08-11 20:45:43","3","118","<preprocessing><categorical-data>","1","0"
"57399","2019-08-11 21:14:56","2","478","<neural-network><regression><random-forest><cross-validation><overfitting>","1",""
"57401","2019-08-11 21:38:06","1","38","<gaussian-process>","2",""
"57405","2019-08-11 22:39:52","6","252","<dataset><data-cleaning><missing-data><data-imputation>","2",""
"57406","2019-08-11 23:16:18","0","92","<python>","2",""
"57409","2019-08-11 23:55:55","1","829","<r><rstudio>","1",""
"57413","2019-08-12 01:17:47","1","39","<machine-learning><cnn><convnet><loss-function><backpropagation>","0",""
"57415","2019-08-12 01:51:24","0","208","<scikit-learn><decision-trees><prediction>","1",""
"57419","2019-08-12 05:32:58","0","528","<deep-learning>","1",""
"57423","2019-08-12 07:24:58","-1","132","<dataset><data><pytorch><beginner>","1",""
"57424","2019-08-12 07:33:28","-1","38","<machine-learning><r><machine-learning-model>","1",""
"57427","2019-08-12 08:36:37","0","672","<machine-learning><deep-learning><time-series><anomaly-detection>","3",""
"57435","2019-08-12 12:42:39","5","1209","<machine-learning><deep-learning><recommender-system>","1","6"
"57436","2019-08-12 13:44:40","0","31","<machine-learning><dataset><rnn><supervised-learning>","2",""
"57437","2019-08-12 14:00:22","2","25","<time-series><lstm><forecasting>","0",""
"57443","2019-08-12 16:30:25","3","388","<machine-learning><python><feature-selection><correlation>","1",""
"57444","2019-08-12 16:31:23","2","19","<machine-learning>","1",""
"57449","2019-08-12 18:02:44","1","73","<python><nlp><feature-construction>","1","1"
"46518","2019-03-02 11:03:48","1","392","<machine-learning><logistic-regression><naive-bayes-classifier>","3",""
"46523","2019-03-02 13:28:37","2","5125","<deep-learning><tensorflow>","3",""
"46526","2019-03-02 14:06:33","1","19","<machine-learning><regression>","0",""
"46527","2019-03-02 14:33:24","0","52","<time-series>","1",""
"46528","2019-03-02 15:31:41","0","17","<python><statistics><ipython><descriptive-statistics><math>","1",""
"46538","2019-03-02 18:24:54","0","167","<machine-learning><regression>","2",""
"46540","2019-03-02 18:50:55","0","267","<deep-learning><lstm><recurrent-neural-net>","1",""
"46541","2019-03-02 19:05:52","1","3147","<python><pandas><dataframe>","2",""
"46545","2019-03-02 21:06:50","0","5131","<python><nltk>","2",""
"46546","2019-03-02 21:19:02","0","26","<math>","2",""
"46551","2019-03-03 02:15:50","1","389","<python><classification><prediction>","1",""
"46552","2019-03-03 02:44:51","1","92","<python><scikit-learn><nlp><similarity><text>","0","1"
"46553","2019-03-03 03:24:15","2","95","<dataset>","2",""
"46559","2019-03-03 05:20:59","2","41","<machine-learning><neural-network><deep-learning><lstm><rnn>","1",""
"46560","2019-03-03 05:30:48","0","189","<scikit-learn><clustering><k-means>","1",""
"46561","2019-03-03 07:05:49","2","979","<tensorflow><cnn>","1",""
"46562","2019-03-03 07:10:55","1","19","<lstm><loss-function>","1",""
"46565","2019-03-03 08:09:34","0","1034","<data-cleaning>","1",""
"46569","2019-03-03 09:50:00","1","630","<performance><nltk>","0",""
"46575","2019-03-03 11:40:51","3","793","<python><regression><pandas><numpy><svr>","1",""
"46580","2019-03-03 14:27:04","0","429","<python><tensorflow><bigdata>","1","1"
"46586","2019-03-03 16:35:03","2","64","<machine-learning><data-science-model>","2",""
"46590","2019-03-03 17:46:43","3","2218","<python><clustering><distance>","3",""
"46597","2019-03-03 18:51:27","6","1749","<tensorflow><cnn><image-classification>","1","1"
"46602","2019-03-03 20:23:50","1","95","<machine-learning><active-learning>","1",""
"46606","2019-03-03 21:39:00","1","26","<machine-learning><xgboost>","0",""
"46609","2019-03-03 22:00:44","1","1745","<python><time-series><feature-extraction><feature-engineering>","1","1"
"46610","2019-03-03 22:13:00","1","131","<neural-network><tensorflow><lstm><forecast>","0",""
"46616","2019-03-04 01:27:22","1","33","<tensorflow>","1",""
"46619","2019-03-04 03:48:57","2","140","<machine-learning><text-mining><natural-language-process>","0","2"
"46624","2019-03-04 06:42:41","2","128","<boosting>","1",""
"46625","2019-03-04 07:21:08","1","60","<machine-learning><python><nlp><confusion-matrix>","1",""
"46626","2019-03-04 08:09:15","-1","500","<nltk>","1",""
"46627","2019-03-04 08:40:26","0","112","<classification><tensorflow><cnn>","1",""
"57452","2019-08-12 20:38:37","0","66","<machine-learning><neural-network><keras><lstm><stacked-lstm>","0",""
"57454","2019-08-12 21:01:14","1","167","<cnn><overfitting><regularization>","0",""
"57456","2019-08-12 22:18:02","1","17","<machine-learning><regression><predictive-modeling><metric>","1",""
"57459","2019-08-12 22:48:35","2","859","<machine-learning><time-series><forecasting>","1",""
"57461","2019-08-13 02:14:09","1","92","<python><classification><regression><predictive-modeling><model-selection>","1",""
"57463","2019-08-13 03:43:35","3","89","<machine-learning><k-nn>","0",""
"57465","2019-08-13 04:21:20","0","72","<feature-engineering>","1",""
"57466","2019-08-13 04:42:36","4","55","<gradient-descent><cost-function>","2",""
"57469","2019-08-13 06:28:48","1","11","<ensemble-modeling>","0",""
"57472","2019-08-13 07:05:32","0","39","<python>","2",""
"57476","2019-08-13 08:07:44","1","110","<reinforcement-learning>","1",""
"57480","2019-08-13 08:54:54","0","32","<random-forest>","1",""
"57481","2019-08-13 09:00:08","1","67","<machine-learning-model><apache-spark><pipelines>","1",""
"57482","2019-08-13 09:01:00","0","57","<tableau>","1",""
"57487","2019-08-13 11:05:29","1","9751","<python><pandas>","2",""
"57489","2019-08-13 11:23:19","1","140","<nlp><nltk><parsing>","1",""
"57492","2019-08-13 12:21:57","0","143","<python><neural-network><keras>","2",""
"57497","2019-08-13 12:53:29","2","143","<optimization><gradient-descent><regularization>","1","1"
"57502","2019-08-13 15:29:05","1","137","<r><time-series><variance>","1",""
"57503","2019-08-13 15:38:32","0","132","<python><tensorflow><time-series><cnn>","1",""
"57505","2019-08-13 16:17:51","0","75","<machine-learning><python><machine-learning-model>","2",""
"57510","2019-08-13 19:55:22","0","31","<clustering><bioinformatics>","1",""
"57520","2019-08-13 22:37:05","0","22","<machine-learning>","1",""
"57524","2019-08-13 23:58:37","0","962","<deep-learning><opencv>","0",""
"46630","2019-03-04 10:22:59","0","49","<machine-learning><deep-learning>","1",""
"46632","2019-03-04 11:23:54","1","457","<r><clustering><feature-selection>","1",""
"46633","2019-03-04 11:35:40","1","915","<python><keras><tensorflow><gpu><nvidia>","1",""
"46634","2019-03-04 11:46:46","1","75","<machine-learning><data-mining>","0",""
"46638","2019-03-04 12:23:29","2","64","<machine-learning><theory><vc-theory><pac-learning>","1",""
"46646","2019-03-04 15:09:30","4","788","<r><cross-validation><class-imbalance><overfitting>","1","1"
"46648","2019-03-04 15:34:12","2","329","<nlp><language-model><representation>","1",""
"46652","2019-03-04 17:25:25","1","48","<machine-learning><neural-network><deep-learning><regression><kernel>","1",""
"46653","2019-03-04 17:48:51","0","23","<neural-network>","1",""
"46659","2019-03-04 19:36:00","0","30","<machine-learning><classification><correlation>","2",""
"46660","2019-03-04 19:45:07","0","25","<machine-learning><dataset><data-mining><windows>","1",""
"46667","2019-03-04 22:30:23","0","166","<machine-learning><statistics><generalization>","1",""
"46672","2019-03-04 23:26:14","1","2319","<lstm>","1","1"
"46673","2019-03-04 23:28:53","2","164","<machine-learning><feature-engineering><model-selection>","2",""
"46674","2019-03-04 23:32:46","4","48","<normalization>","0",""
"46679","2019-03-05 02:57:48","8","2951","<nlp><bert>","1","2"
"46681","2019-03-05 05:05:28","2","781","<neural-network><classification><multiclass-classification><loss-function><probability>","2","2"
"46683","2019-03-05 05:45:31","4","278","<neural-network><classification><multiclass-classification>","1",""
"46685","2019-03-05 06:44:17","4","4766","<python><pandas><dataframe><sql><json>","1",""
"46689","2019-03-05 08:35:57","0","25","<neural-network><feature-selection><feature-extraction><feature-engineering>","1",""
"46693","2019-03-05 09:05:59","1","1391","<machine-learning><r><preprocessing><dplyr>","1",""
"46698","2019-03-05 10:21:03","3","87","<loss-function><multilabel-classification><mlp>","1","2"
"46699","2019-03-05 11:28:32","2","429","<machine-learning><probability><graphical-model>","2","1"
"46700","2019-03-05 12:12:39","1","20","<cross-validation><training>","1",""
"57529","2019-08-14 07:36:52","0","17","<r>","1",""
"57532","2019-08-14 08:10:56","3","72","<dataset><statistics><probability>","1","1"
"57533","2019-08-14 08:18:07","1","87","<neural-network><convolution>","0",""
"57537","2019-08-14 09:55:55","1","607","<python><pandas><dataframe><python-3.x><excel>","1",""
"57542","2019-08-14 11:47:15","2","30","<neural-network><keras><word2vec><numpy>","1",""
"57547","2019-08-14 12:52:50","2","179","<xgboost><probability-calibration><score>","2",""
"57548","2019-08-14 13:17:18","1","323","<python><scikit-learn><random-forest><outlier>","1",""
"57549","2019-08-14 14:58:17","2","80","<project-planning><management>","1","1"
"57550","2019-08-14 15:01:52","1","37","<python><numpy>","0",""
"57553","2019-08-14 15:28:31","1","468","<data-mining><aws><sagemaker>","1",""
"57555","2019-08-14 15:33:52","4","57","<machine-learning><random-forest>","2","1"
"57560","2019-08-14 16:29:02","0","14","<scikit-learn><data-science-model><pca><dimensionality-reduction>","0",""
"57563","2019-08-14 17:28:37","1","172","<python><scikit-learn><linear-regression><gradient-descent><implementation>","0","1"
"57565","2019-08-14 18:10:16","1","23","<machine-learning><deep-learning><algorithms><prediction>","1",""
"57566","2019-08-14 18:37:25","3","47","<nlp><named-entity-recognition>","1","0"
"57568","2019-08-14 19:45:53","2","171","<machine-learning><random-forest><decision-trees><machine-learning-model>","2",""
"57569","2019-08-14 19:54:00","3","263","<machine-learning><python><gradient-descent>","1","1"
"57570","2019-08-14 21:21:23","1","75","<machine-learning><feature-selection><data-science-model>","2","1"
"57573","2019-08-14 22:18:46","0","122","<machine-learning><neural-network><deep-learning><data-science-model>","1",""
"57581","2019-08-15 08:15:01","1","74","<scikit-learn><k-nn><metric>","1","0"
"57582","2019-08-15 09:34:49","0","34","<r><text-mining><topic-model><lda>","1",""
"57583","2019-08-15 10:26:15","0","1982","<python><pandas><csv>","1","1"
"57585","2019-08-15 11:46:30","1","30","<machine-learning><python><keras><scikit-learn><pandas>","1",""
"57586","2019-08-15 12:09:36","0","36","<python><classification><svm>","1",""
"46704","2019-03-05 13:31:46","1","132","<nlp><lstm>","1",""
"46705","2019-03-05 13:58:54","3","2231","<machine-learning><python><feature-extraction>","1",""
"46709","2019-03-05 16:10:02","4","363","<scikit-learn><data><class-imbalance><gbm>","3","1"
"46714","2019-03-05 18:25:02","1","76","<nlp><word-embeddings>","0",""
"46719","2019-03-05 19:35:47","2","10569","<python><pandas><excel>","0",""
"46721","2019-03-05 19:55:37","2","1527","<machine-learning><regression>","1","3"
"46723","2019-03-05 20:42:17","1","51","<machine-learning><neural-style-transfer>","2",""
"46724","2019-03-05 20:59:55","2","74","<python><visualization><data>","0",""
"46727","2019-03-05 21:43:54","4","344","<similarity>","2",""
"46740","2019-03-06 02:25:39","2","155","<machine-learning><scikit-learn><regression><machine-learning-model><ridge-regression>","1",""
"46742","2019-03-06 02:45:39","2","198","<image-classification><image-recognition><image>","3",""
"46743","2019-03-06 02:55:59","1","548","<clustering><logistic-regression><k-means>","1",""
"46744","2019-03-06 03:30:10","8","2371","<statistics><descriptive-statistics>","5","3"
"46748","2019-03-06 04:31:20","2","6357","<machine-learning><logistic-regression><machine-learning-model>","1",""
"46753","2019-03-06 05:43:48","0","45","<machine-learning><data-mining><graphs>","1",""
"46760","2019-03-06 08:04:13","4","83","<machine-learning><machine-learning-model><model-selection>","2",""
"46762","2019-03-06 08:21:47","0","122","<machine-learning><regression><azure-ml>","1",""
"46763","2019-03-06 08:39:19","3","2101","<python><preprocessing>","1",""
"46765","2019-03-06 08:49:11","1","43","<time-series><recurrent-neural-net>","1",""
"57598","2019-08-15 14:23:36","-1","52","<python><pandas><numpy>","2","1"
"57603","2019-08-15 15:19:33","2","81","<visualization><distribution><infographics>","2","3"
"57604","2019-08-15 15:33:42","2","1969","<machine-learning><feature-selection><regularization><ridge-regression>","3","1"
"57608","2019-08-15 18:06:37","2","203","<python><pandas><data-cleaning>","1","1"
"57610","2019-08-15 18:53:51","1","20","<time-series><forecasting><hyperparameter><hyperparameter-tuning>","0",""
"57615","2019-08-15 20:43:06","3","33","<algorithms><prediction><supervised-learning><tfidf>","1",""
"57616","2019-08-15 21:16:48","0","46","<apache-spark><pyspark>","1",""
"57617","2019-08-15 22:24:10","1","364","<class-imbalance><score>","1","2"
"57623","2019-08-15 23:12:52","1","96","<machine-learning><classification><dataset>","1",""
"57624","2019-08-15 23:44:26","1","19","<python><nlp>","0",""
"57626","2019-08-16 01:21:58","1","54","<deep-learning><reinforcement-learning><dqn>","0","1"
"57627","2019-08-16 02:50:59","1","46","<machine-learning><classification><time-series>","0",""
"57631","2019-08-16 04:13:48","1","34","<machine-learning><python><dataframe><feature-scaling>","1",""
"57633","2019-08-16 05:07:51","2","40","<machine-learning><machine-learning-model><normalization>","1",""
"57635","2019-08-16 06:45:20","1","76","<deep-learning><regression><cnn>","1",""
"57638","2019-08-16 07:17:59","3","36","<deep-learning><cnn><image-recognition><object-recognition>","0",""
"57639","2019-08-16 07:37:21","1","2312","<neural-network><deep-learning><keras><convnet>","2","1"
"57641","2019-08-16 08:24:44","0","604","<machine-learning><decision-trees><machine-learning-model><data-science-model>","4",""
"57642","2019-08-16 08:26:35","0","1053","<time-series><lstm><rnn><multiclass-classification><recurrent-neural-net>","2","1"
"57644","2019-08-16 08:59:26","1","79","<machine-learning><neural-network><deep-learning>","1",""
"57650","2019-08-16 11:43:49","4","2420","<python><nlp><spacy>","1","1"
"57651","2019-08-16 12:09:15","2","51","<machine-learning><python><probability>","1",""
"57657","2019-08-16 13:47:47","0","51","<deep-learning>","0",""
"57673","2019-08-16 15:49:52","3","344","<python><pandas><matplotlib><seaborn>","1",""
"57676","2019-08-16 16:13:27","0","33","<transfer-learning>","2",""
"57680","2019-08-16 18:02:45","1","18","<data-cleaning><preprocessing><data-formats>","1",""
"57681","2019-08-16 18:21:41","2","32","<machine-learning><python><tensorflow><word2vec>","1",""
"57685","2019-08-16 19:04:50","1","480","<nlp><dataset><word2vec>","2",""
"57692","2019-08-16 21:15:18","1","44","<regression><visualization><feature-extraction><categorical-data>","1",""
"57696","2019-08-17 00:51:10","1","28","<machine-learning><active-learning>","2",""
"57697","2019-08-17 01:26:33","3","178","<scikit-learn><feature-selection><decision-trees>","2","0"
"57700","2019-08-17 05:08:19","0","131","<time-series>","1",""
"57701","2019-08-17 05:16:24","3","1156","<cross-validation><kaggle>","3","2"
"57704","2019-08-17 07:16:18","1","38","<machine-learning><neural-network><rnn><recurrent-neural-net>","1",""
"57705","2019-08-17 07:18:53","1","16","<dataset><data-science-model><class-imbalance><smote><multi-instance-learning>","1",""
"46768","2019-03-06 09:38:52","2","27","<machine-learning><reinforcement-learning>","0","1"
"46771","2019-03-06 10:06:45","0","55","<python><nlp><preprocessing><encoding><classifier>","1",""
"46772","2019-03-06 10:13:31","2","149","<dataset><random-forest><svm>","1","1"
"46775","2019-03-06 10:56:46","2","122","<machine-learning><machine-learning-model>","1","1"
"46776","2019-03-06 11:03:01","1","275","<machine-learning><python><pca><dimensionality-reduction>","1",""
"46779","2019-03-06 11:16:47","6","10047","<python><neural-network><keras><image-classification>","1","1"
"46780","2019-03-06 11:43:50","3","1235","<classification><categorical-data><word-embeddings><aggregation><data-stream-mining>","1","2"
"46782","2019-03-06 11:53:56","1","748","<python><pandas><matplotlib>","1",""
"46791","2019-03-06 14:46:39","-1","71","<clustering>","1",""
"46795","2019-03-06 15:32:17","1","45","<clustering><similarity><natural-language-process>","0","1"
"46796","2019-03-06 15:34:16","-2","1679","<neural-network><keras><scikit-learn><regression><cross-validation>","1",""
"46798","2019-03-06 16:48:17","2","100","<neural-network><java><mini-batch-gradient-descent>","1",""
"46802","2019-03-06 17:25:42","1","50","<machine-learning><python><multiclass-classification><accuracy>","1",""
"46804","2019-03-06 17:31:05","1","253","<pandas><numpy>","1",""
"46806","2019-03-06 17:44:57","2","66","<keras>","1",""
"46807","2019-03-06 17:50:59","2","143","<time-series><xgboost><cross-validation><training><generalization>","1","1"
"46808","2019-03-06 18:00:59","1","103","<machine-learning><classification><data-mining>","1",""
"46809","2019-03-06 18:09:43","1","230","<visualization><data><heatmap>","1",""
"46813","2019-03-06 19:31:41","1","239","<machine-learning><linear-regression><machine-learning-model><loss-function>","2",""
"46816","2019-03-06 20:11:19","0","86","<neural-network><convolution>","1","1"
"46818","2019-03-06 20:22:49","1","129","<text><mlp><features>","2",""
"46819","2019-03-06 21:52:36","1","328","<keras><mlp>","1",""
"46825","2019-03-07 00:45:07","1","73","<classification><sequence>","1",""
"46826","2019-03-07 03:09:40","1","128","<optimization><genetic-algorithms><evolutionary-algorithms>","1",""
"46830","2019-03-07 05:07:47","0","24","<regression><grid-search>","1",""
"46831","2019-03-07 05:26:08","12","3587","<machine-learning><classification>","4","4"
"46834","2019-03-07 06:00:58","1","796","<machine-learning><nlp><word2vec><word-embeddings>","1",""
"46840","2019-03-07 08:02:54","3","581","<decision-trees><preprocessing>","0",""
"46843","2019-03-07 09:00:38","1","93","<machine-learning><rnn><chatbot>","2","1"
"46845","2019-03-07 09:12:18","1","706","<machine-learning><regression><predictive-modeling><linear-regression><beginner>","2",""
"46846","2019-03-07 09:26:19","1","128","<evaluation><ranking><metric>","0",""
"57708","2019-08-17 08:11:00","0","36","<machine-learning><feature-engineering><correlation><kaggle><heatmap>","1",""
"57715","2019-08-17 10:04:04","1","199","<neural-network><lstm><visualization><rnn>","1",""
"57720","2019-08-17 12:17:08","7","207","<data>","3","2"
"57721","2019-08-17 12:31:32","-3","35","<machine-learning><python><data-cleaning><outlier>","1",""
"57724","2019-08-17 14:16:38","1","549","<machine-learning><deep-learning><autoencoder><generative-models>","1",""
"57725","2019-08-17 18:31:00","-1","204","<python><r><data-science-model><data-analysis><marketing>","1",""
"57726","2019-08-17 18:59:08","2","155","<neural-network><gradient-descent>","1","1"
"57731","2019-08-17 22:05:51","1","34","<machine-learning><dataset><recommender-system><matrix-factorisation>","0","0"
"57733","2019-08-17 23:22:38","1","30","<machine-learning><statistics><optimization>","2",""
"57734","2019-08-18 00:39:01","1","24","<neural-network><keras><tensorflow><image>","0",""
"57738","2019-08-18 05:20:35","0","741","<python><classification><keras><tensorflow>","3","2"
"57739","2019-08-18 06:01:47","0","34","<python><classification><keras><tensorflow>","2",""
"57743","2019-08-18 09:33:32","2","138","<decision-trees><ensemble-modeling>","2",""
"57745","2019-08-18 11:14:12","1","18","<statistics><correlation><data-analysis>","1",""
"57748","2019-08-18 13:18:13","1","471","<neural-network><backpropagation><softmax>","1",""
"57750","2019-08-18 14:49:02","0","184","<scikit-learn><logistic-regression>","2",""
"57756","2019-08-18 17:14:43","2","70","<tensorflow>","1",""
"57764","2019-08-18 23:42:28","0","803","<scikit-learn><nlp><linear-regression><tfidf>","1",""
"57766","2019-08-19 01:51:34","2","76","<machine-learning><regression><model-selection>","2",""
"57767","2019-08-19 02:37:48","1","47","<time-series>","1",""
"57768","2019-08-19 03:14:03","0","55","<machine-learning><predictive-modeling><machine-learning-model>","1",""
"57769","2019-08-19 04:21:45","2","20","<python><deep-learning><nlp>","0",""
"57770","2019-08-19 05:07:04","1","38","<keras><tensorflow><numpy><weight-initialization>","1",""
"57771","2019-08-19 06:21:19","0","61","<r>","1",""
"57774","2019-08-19 06:41:31","0","1008","<python><pandas><dataframe>","1","1"
"57776","2019-08-19 06:56:28","1","3046","<dataset>","1",""
"57777","2019-08-19 06:58:40","0","50","<prediction>","3",""
"57778","2019-08-19 07:00:34","2","82","<data-mining><predictive-modeling><missing-data>","3",""
"57782","2019-08-19 08:20:48","2","34","<neural-network><classification><rnn>","1",""
"57789","2019-08-19 09:44:18","2","105","<machine-learning><gradient-descent>","1",""
"57791","2019-08-19 10:01:36","1","129","<data><visualization><sql><tableau>","0",""
"57792","2019-08-19 10:32:19","2","550","<machine-learning><computer-vision>","2",""
"57799","2019-08-19 12:03:06","2","258","<machine-learning><neural-network><deep-learning><loss-function>","4",""
"57804","2019-08-19 13:58:12","1","292","<time-series><arima>","1","0"
"57805","2019-08-19 13:59:38","1","23","<deep-learning><gan>","0",""
"46850","2019-03-07 09:49:35","3","1557","<machine-learning><data-science-model>","2",""
"46851","2019-03-07 09:51:35","2","38","<collinearity>","2",""
"46855","2019-03-07 11:00:53","1","43","<machine-learning><python><classification><scikit-learn><logistic-regression>","1",""
"46858","2019-03-07 12:53:12","0","1639","<cnn>","4",""
"46861","2019-03-07 13:34:10","2","83","<neural-network><keras><tensorflow><cnn><optimization>","1",""
"46869","2019-03-07 15:39:42","1","32","<batch-normalization>","0",""
"46873","2019-03-07 16:06:12","1","68","<machine-learning><r><preprocessing><categorical-data><dummy-variables>","0",""
"46874","2019-03-07 16:08:55","0","1841","<python><pandas><sql>","1",""
"46876","2019-03-07 17:34:12","2","32","<python><nlp>","0",""
"46879","2019-03-07 17:56:57","0","92","<machine-learning><r><clustering><correlation><distribution>","1","1"
"46881","2019-03-07 18:30:05","3","319","<machine-learning><python><scikit-learn><pca>","2","1"
"46882","2019-03-07 18:52:57","3","974","<python><pandas>","1",""
"46885","2019-03-06 22:13:34","1","2185","<python><keras>","1",""
"46886","2019-03-07 04:52:56","1","266","<tensorflow><keras>","1",""
"46888","2019-03-07 20:50:28","1","47","<random-forest><cross-validation>","1",""
"46891","2019-03-07 22:38:47","1","68","<classification><nlp>","1",""
"46892","2019-03-07 23:14:43","1","286","<machine-learning><decision-trees><xgboost><gbm><lightgbm>","0","0"
"46897","2019-03-08 01:12:44","0","82","<machine-learning><deep-learning><convnet><reinforcement-learning><convolution>","1",""
"46899","2019-03-08 01:51:05","1","500","<machine-learning><python><dataset>","1",""
"46900","2019-03-08 02:14:38","3","96","<classification><image-classification><svm><hyperparameter>","2","1"
"46901","2019-03-08 03:24:11","0","4033","<machine-learning><keras><tensorflow><machine-learning-model><numpy>","1",""
"46905","2019-03-08 05:49:52","1","358","<python><scikit-learn><regression>","0",""
"46907","2019-03-08 06:12:34","4","1401","<machine-learning><python><cnn><opencv>","1","2"
"46909","2019-03-08 06:14:28","0","719","<python><pandas><dataframe>","1",""
"46912","2019-03-08 06:52:16","0","398","<apache-spark><scala>","2",""
"46913","2019-03-08 07:30:30","3","511","<machine-learning><python><deep-learning><lstm><rnn>","1",""
"46918","2019-03-08 09:34:48","2","193","<machine-learning><neural-network><deep-learning><reinforcement-learning>","2",""
"46921","2019-03-08 10:03:39","1","115","<deep-learning><keras><image-classification>","1",""
"46924","2019-03-08 11:40:51","1","98","<neural-network><deep-learning><hyperparameter-tuning><epochs>","1",""
"46926","2019-03-08 12:14:30","2","100","<python><audio-recognition>","2",""
"46927","2019-03-08 12:30:04","0","131","<neural-network><javascript>","1",""
"46938","2019-03-08 15:06:12","2","48","<python><scikit-learn><regression><linear-regression><model-selection>","1",""
"46939","2019-03-08 15:16:06","0","4601","<pandas><data-cleaning><dataframe>","2",""
"46941","2019-03-08 15:25:44","1","3728","<lstm><loss-function>","1",""
"46943","2019-03-08 15:47:15","2","2969","<python><deep-learning><keras><scikit-learn><tensorflow>","1","2"
"46946","2019-03-08 16:14:04","0","30","<machine-learning>","1",""
"46950","2019-03-08 16:34:00","2","265","<clustering><similarity><graphs><distance>","3",""
"46951","2019-03-08 17:15:33","2","32","<machine-learning><deep-learning><data-mining><predictive-modeling>","1","1"
"46952","2019-03-08 17:40:26","1","2481","<python><keras><tensorflow><gpu>","1","1"
"46956","2019-03-08 18:38:45","1","187","<python><xgboost>","1",""
"46959","2019-03-08 19:05:43","1","34","<machine-learning>","1",""
"46965","2019-03-08 21:55:55","3","44","<data><programming>","1",""
"46972","2019-03-09 02:27:35","1","110","<machine-learning><image-recognition><faster-rcnn>","0",""
"46977","2019-03-09 07:13:56","4","69","<machine-learning><linear-regression>","2","0"
"46985","2019-03-09 12:04:36","0","54","<cnn><image-classification><cross-validation>","1",""
"46989","2019-03-09 13:04:10","0","60","<machine-learning><feature-extraction><data-science-model>","1",""
"46996","2019-03-09 16:24:31","1","189","<machine-learning><python><recommender-system><pyspark>","1","1"
"46999","2019-03-09 17:42:02","0","49","<data><optimization><market-basket-analysis>","1","0"
"47000","2019-03-09 18:15:06","1","334","<neural-network><deep-learning><keras><time-series><multitask-learning>","1","1"
"57809","2019-08-19 15:16:09","1","451","<machine-learning><python><keras><batch-normalization>","1","0"
"57810","2019-08-19 15:33:34","1","14","<similarity>","0","1"
"57812","2019-08-19 17:09:24","1","60","<neural-style-transfer>","2",""
"57815","2019-08-19 17:30:18","0","39","<machine-learning>","1",""
"57816","2019-08-19 17:34:17","2","541","<machine-learning><python><scikit-learn><data-science-model>","2","0"
"57819","2019-08-19 17:53:22","3","50","<machine-learning><lstm><bert>","0",""
"57821","2019-08-19 19:16:49","4","134","<neural-network><keras><tensorflow>","2","1"
"57832","2019-08-20 04:04:07","1","29","<reinforcement-learning><dqn><image><image-size>","1",""
"57834","2019-08-20 05:20:10","1","27","<classification><random-forest><logistic-regression><data-science-model><tfidf>","1","1"
"57835","2019-08-20 05:37:31","0","55","<dataset><linear-regression>","4",""
"57839","2019-08-20 06:40:50","1","142","<machine-learning><neural-network><deep-learning>","1",""
"57840","2019-08-20 06:41:15","2","642","<r><feature-engineering>","0","1"
"57841","2019-08-20 06:44:54","6","119","<machine-learning><python><class-imbalance><imbalanced-learn>","2",""
"57851","2019-08-20 08:36:15","0","23","<dataset><data-cleaning><training>","1",""
